episode,total_reward,steps,success
2773,12.899999999999997,115,1
2774,-7.400000000000002,55,0
2775,14.899999999999993,113,1
2776,-9.600000000000001,48,0
2777,-8.600000000000001,27,0
2778,-7.3000000000000025,74,0
2779,14.499999999999996,108,1
2780,14.499999999999995,117,1
2781,-10.5,26,0
2782,16.699999999999996,104,1
2783,16.299999999999994,108,1
2784,15.299999999999995,109,1
2785,15.899999999999991,112,1
2786,-6.900000000000005,70,0
2787,16.299999999999994,108,1
2788,16.299999999999994,108,1
2789,16.499999999999993,106,1
2790,14.299999999999994,110,1
2791,15.699999999999992,114,1
2792,15.099999999999994,111,1
2793,15.299999999999994,109,1
2794,15.699999999999994,114,1
2795,16.099999999999994,110,1
2796,16.099999999999994,110,1
2797,16.099999999999994,110,1
2798,15.299999999999994,109,1
2799,14.699999999999992,115,1
2800,16.299999999999994,108,1
2801,16.099999999999994,110,1
2802,14.099999999999998,112,1
2803,16.299999999999994,108,1
2804,15.699999999999996,105,1
2805,-10.0,21,0
2806,-11.0,22,0
2807,14.099999999999998,112,1
2808,15.699999999999994,114,1
2809,-10.5,17,0
2810,15.299999999999994,109,1
2811,16.699999999999996,104,1
2812,-8.800000000000002,49,0
2813,-6.300000000000004,64,0
2814,14.699999999999994,106,1
2815,16.099999999999994,110,1
2816,15.699999999999994,105,1
2817,15.899999999999991,112,1
2818,16.699999999999996,104,1
2819,16.299999999999994,108,1
2820,13.699999999999998,116,1
2821,-7.600000000000001,37,0
2822,-7.700000000000005,98,0
2823,14.499999999999995,108,1
2824,14.899999999999997,113,1
2825,16.499999999999993,106,1
2826,16.299999999999994,108,1
2827,-8.3,4,0
2828,-8.8,29,0
2829,-8.3,4,0
2830,16.499999999999993,106,1
2831,16.499999999999993,106,1
2832,16.499999999999993,106,1
2833,-7.3000000000000025,74,0
2834,-6.900000000000003,70,0
2835,15.899999999999995,112,1
2836,15.499999999999995,107,1
2837,-6.500000000000004,86,0
2838,16.099999999999994,110,1
2839,16.299999999999994,108,1
2840,16.099999999999994,110,1
2841,-8.4,25,0
2842,-9.000000000000002,51,0
2843,14.899999999999995,113,1
2844,14.499999999999998,108,1
2845,16.299999999999994,108,1
2846,16.299999999999994,108,1
2847,-9.6,28,0
2848,-7.600000000000001,37,0
2849,-7.600000000000001,37,0
2850,16.699999999999996,104,1
2851,16.299999999999994,108,1
2852,14.699999999999996,115,1
2853,14.899999999999995,122,1
2854,14.099999999999998,112,1
2855,15.499999999999995,107,1
2856,15.899999999999993,112,1
2857,14.299999999999997,110,1
2858,16.299999999999994,108,1
2859,15.499999999999995,107,1
2860,16.299999999999994,108,1
2861,15.299999999999995,109,1
2862,16.699999999999996,104,1
2863,16.099999999999994,110,1
2864,-8.5,26,0
2865,-9.0,11,0
2866,15.299999999999995,109,1
2867,-7.5000000000000036,87,0
2868,15.899999999999993,112,1
2869,15.699999999999992,105,1
2870,16.299999999999994,108,1
2871,14.299999999999994,110,1
2872,15.699999999999992,105,1
2873,16.499999999999993,106,1
2874,16.499999999999993,106,1
2875,15.299999999999994,109,1
2876,15.699999999999994,114,1
2877,15.099999999999996,111,1
2878,16.299999999999994,108,1
2879,-8.3,24,0
2880,-9.800000000000002,101,0
2881,15.699999999999994,105,1
2882,15.499999999999995,107,1
2883,15.099999999999996,111,1
2884,16.699999999999996,104,1
2885,16.299999999999994,108,1
2886,-8.300000000000004,75,0
2887,15.499999999999995,116,1
2888,13.099999999999998,122,1
2889,15.499999999999995,107,1
2890,-8.5,6,0
2891,-6.700000000000005,68,0
2892,15.299999999999994,109,1
2893,14.699999999999992,106,1
2894,-8.700000000000005,99,0
2895,16.099999999999994,110,1
2896,15.699999999999996,105,1
2897,16.299999999999994,108,1
2898,15.699999999999994,114,1
2899,16.099999999999994,110,1
2900,15.499999999999995,116,1
2901,-7.800000000000005,99,0
2902,15.699999999999992,114,1
2903,14.099999999999994,112,1
2904,-11.100000000000001,23,0
2905,-6.900000000000004,70,0
2906,16.299999999999994,108,1
2907,12.299999999999997,112,1
2908,16.499999999999993,106,1
2909,-7.600000000000001,57,0
2910,15.099999999999994,111,1
2911,15.099999999999994,111,1
2912,14.699999999999998,106,1
2913,14.099999999999996,112,1
2914,15.499999999999995,107,1
2915,14.099999999999998,112,1
2916,14.099999999999996,112,1
2917,-7.800000000000006,99,0
2918,13.299999999999994,111,1
2919,16.299999999999994,108,1
2920,15.299999999999995,109,1
2921,16.499999999999993,106,1
2922,13.499999999999998,118,1
2923,13.499999999999996,118,1
2924,16.099999999999994,110,1
2925,14.699999999999996,115,1
2926,11.899999999999997,116,1
2927,16.299999999999994,108,1
2928,16.499999999999993,106,1
2929,-7.400000000000004,95,0
2930,14.899999999999997,113,1
2931,-8.3,4,0
2932,16.499999999999993,106,1
2933,15.499999999999993,107,1
2934,14.899999999999995,113,1
2935,-6.5000000000000036,66,0
2936,15.299999999999994,109,1
2937,15.299999999999994,109,1
2938,14.699999999999998,106,1
2939,14.899999999999991,113,1
2940,-6.700000000000005,88,0
2941,15.299999999999995,109,1
2942,14.899999999999995,113,1
2943,-8.8,40,0
2944,-8.8,40,0
2945,16.699999999999996,104,1
2946,14.699999999999996,115,1
2947,13.499999999999995,109,1
2948,16.299999999999994,108,1
2949,15.299999999999994,109,1
2950,-10.6,29,0
2951,-9.9,20,0
2952,15.499999999999995,107,1
2953,-8.900000000000002,92,0
2954,15.499999999999995,107,1
2955,15.699999999999992,114,1
2956,14.899999999999995,113,1
2957,-10.000000000000002,52,0
2958,15.099999999999996,111,1
2959,16.299999999999994,108,1
2960,13.499999999999998,109,1
2961,16.299999999999994,108,1
2962,14.499999999999996,108,1
2963,15.899999999999993,112,1
2964,-8.5,6,0
2965,-8.4,25,0
2966,16.699999999999996,104,1
2967,16.499999999999993,106,1
2968,-9.8,41,0
2969,14.699999999999994,115,1
2970,16.299999999999994,108,1
2971,15.299999999999994,109,1
2972,14.899999999999995,113,1
2973,-8.600000000000001,38,0
2974,-9.4,26,0
2975,15.099999999999994,111,1
2976,15.499999999999995,107,1
2977,-8.3,4,0
2978,16.099999999999994,110,1
2979,16.499999999999993,106,1
2980,15.899999999999993,112,1
2981,15.099999999999996,111,1
2982,-6.300000000000004,64,0
2983,16.099999999999994,110,1
2984,15.099999999999996,111,1
2985,15.099999999999996,111,1
2986,15.299999999999995,109,1
2987,13.299999999999997,129,1
2988,16.299999999999994,108,1
2989,-8.700000000000001,28,0
2990,13.899999999999997,114,1
2991,14.099999999999994,112,1
2992,-8.3,4,0
2993,14.899999999999995,113,1
2994,16.09999999999999,110,1
2995,-8.3,24,0
2996,-7.600000000000005,97,0
2997,15.699999999999994,114,1
2998,14.699999999999996,106,1
2999,16.099999999999994,110,1
3000,16.299999999999994,108,1
3001,15.099999999999994,111,1
3002,15.299999999999995,109,1
3003,15.499999999999993,107,1
3004,13.699999999999996,116,1
3005,14.899999999999995,113,1
3006,-7.300000000000004,94,0
3007,-35.600000000000165,400,0
3008,15.899999999999993,112,1
3009,15.499999999999995,107,1
3010,13.699999999999996,116,1
3011,-8.2,54,0
3012,15.299999999999995,109,1
3013,16.299999999999994,108,1
3014,14.699999999999994,115,1
3015,15.099999999999996,111,1
3016,16.299999999999994,108,1
3017,-7.800000000000001,39,0
3018,-10.200000000000001,54,0
3019,14.899999999999993,113,1
3020,12.899999999999995,115,1
3021,14.299999999999997,110,1
3022,16.499999999999993,106,1
3023,12.899999999999997,115,1
3024,11.299999999999995,113,1
3025,-7.800000000000001,39,0
3026,16.699999999999996,104,1
3027,16.499999999999993,106,1
3028,15.099999999999994,111,1
3029,15.099999999999994,120,1
3030,15.099999999999994,111,1
3031,-10.1,22,0
3032,-8.5,6,0
3033,16.099999999999994,110,1
3034,15.899999999999993,112,1
3035,-8.5,6,0
3036,16.299999999999994,108,1
3037,14.699999999999994,115,1
3038,13.299999999999997,111,1
3039,16.299999999999994,108,1
3040,-8.5,6,0
3041,16.099999999999994,110,1
3042,16.499999999999993,106,1
3043,16.299999999999994,108,1
3044,14.899999999999993,113,1
3045,15.699999999999996,105,1
3046,15.699999999999992,114,1
3047,15.899999999999991,112,1
3048,-7.300000000000004,94,0
3049,15.499999999999993,107,1
3050,16.099999999999994,110,1
3051,16.499999999999993,106,1
3052,16.499999999999993,106,1
3053,16.099999999999994,110,1
3054,-8.5,6,0
3055,-10.4,36,0
3056,15.899999999999993,112,1
3057,15.499999999999993,116,1
3058,15.499999999999995,107,1
3059,16.299999999999994,108,1
3060,-10.0,21,0
3061,15.499999999999995,116,1
3062,15.299999999999995,109,1
3063,-10.8,51,0
3064,14.699999999999996,106,1
3065,16.099999999999994,110,1
3066,13.499999999999998,118,1
3067,16.699999999999996,104,1
3068,15.499999999999995,107,1
3069,16.499999999999993,106,1
3070,15.899999999999993,112,1
3071,-7.500000000000004,96,0
3072,-8.8,29,0
3073,-7.100000000000003,72,0
3074,15.499999999999995,107,1
3075,-9.9,20,0
3076,16.499999999999993,106,1
3077,16.099999999999994,110,1
3078,16.499999999999993,106,1
3079,15.899999999999993,112,1
3080,16.299999999999994,108,1
3081,16.699999999999996,104,1
3082,13.699999999999996,116,1
3083,15.099999999999996,111,1
3084,14.299999999999995,110,1
3085,16.299999999999994,108,1
3086,15.099999999999994,111,1
3087,14.499999999999996,117,1
3088,-7.100000000000005,72,0
3089,15.499999999999995,107,1
3090,-7.100000000000005,92,0
3091,16.099999999999994,110,1
3092,16.499999999999993,106,1
3093,-9.8,101,0
3094,-7.500000000000005,96,0
3095,15.499999999999995,107,1
3096,16.499999999999993,106,1
3097,-7.700000000000003,89,0
3098,-10.8,40,0
3099,-10.0,12,0
3100,14.099999999999994,112,1
3101,-8.8,29,0
3102,14.699999999999998,115,1
3103,16.099999999999994,110,1
3104,16.099999999999994,110,1
3105,14.899999999999993,113,1
3106,15.099999999999996,111,1
3107,-8.500000000000004,88,0
3108,16.299999999999994,108,1
3109,16.699999999999996,104,1
3110,-8.200000000000003,54,0
3111,-8.600000000000001,38,0
3112,16.699999999999996,104,1
3113,-9.4,35,0
3114,-7.900000000000004,91,0
3115,-6.500000000000004,86,0
3116,-11.0,42,0
3117,15.699999999999992,114,1
3118,16.299999999999994,108,1
3119,-7.100000000000003,72,0
3120,12.299999999999994,121,1
3121,15.699999999999994,114,1
3122,-8.700000000000003,79,0
3123,16.699999999999996,104,1
3124,16.499999999999993,106,1
3125,-8.3,4,0
3126,-8.3,24,0
3127,16.099999999999994,110,1
3128,14.499999999999995,108,1
3129,14.899999999999995,113,1
3130,14.699999999999994,115,1
3131,16.299999999999994,108,1
3132,14.499999999999998,108,1
3133,15.299999999999995,109,1
3134,-9.9,20,0
3135,15.499999999999995,107,1
3136,-9.600000000000001,37,0
3137,-8.4,56,0
3138,16.299999999999994,108,1
3139,16.099999999999994,110,1
3140,-7.700000000000005,89,0
3141,14.499999999999995,108,1
3142,16.699999999999996,104,1
3143,15.699999999999992,114,1
3144,14.299999999999995,119,1
3145,-6.700000000000005,88,0
3146,16.699999999999996,104,1
3147,16.099999999999994,110,1
3148,16.099999999999994,110,1
3149,15.299999999999995,109,1
3150,-8.3,4,0
3151,13.499999999999996,109,1
3152,-8.700000000000005,99,0
3153,16.299999999999994,108,1
3154,15.899999999999991,112,1
3155,16.299999999999994,108,1
3156,-7.100000000000003,72,0
3157,15.099999999999993,111,1
3158,15.899999999999993,112,1
3159,-10.0,12,0
3160,-8.7,8,0
3161,-7.600000000000001,37,0
3162,12.899999999999997,115,1
3163,16.499999999999993,106,1
3164,16.299999999999994,108,1
3165,16.299999999999994,108,1
3166,15.099999999999994,111,1
3167,14.499999999999995,117,1
3168,16.699999999999996,104,1
3169,16.299999999999994,108,1
3170,14.299999999999997,110,1
3171,-8.0,41,0
3172,-10.200000000000001,23,0
3173,-7.800000000000005,99,0
3174,-7.900000000000006,100,0
3175,14.099999999999994,112,1
3176,16.099999999999994,110,1
3177,-8.600000000000001,27,0
3178,14.899999999999995,113,1
3179,-7.500000000000005,87,0
3180,16.099999999999994,110,1
3181,16.299999999999994,108,1
3182,13.899999999999993,114,1
3183,15.299999999999994,109,1
3184,15.299999999999994,109,1
3185,15.299999999999994,109,1
3186,15.899999999999993,112,1
3187,15.699999999999994,114,1
3188,14.099999999999998,112,1
3189,16.699999999999996,104,1
3190,16.499999999999993,106,1
3191,16.299999999999994,108,1
3192,16.09999999999999,110,1
3193,16.299999999999994,108,1
3194,15.099999999999996,111,1
3195,16.499999999999993,106,1
3196,16.699999999999996,104,1
3197,15.699999999999994,114,1
3198,13.699999999999996,116,1
3199,-7.100000000000003,72,0
3200,-8.8,40,0
3201,15.299999999999995,109,1
3202,16.699999999999996,104,1
3203,15.699999999999996,114,1
3204,15.299999999999995,109,1
3205,14.699999999999994,115,1
3206,-9.4,35,0
3207,15.299999999999994,118,1
3208,-10.1,22,0
3209,-7.400000000000006,95,0
3210,-7.300000000000006,94,0
3211,16.499999999999993,106,1
3212,14.099999999999998,112,1
3213,14.099999999999996,112,1
3214,16.699999999999996,104,1
3215,14.299999999999995,110,1
3216,16.299999999999994,108,1
3217,-10.200000000000001,23,0
3218,15.299999999999994,109,1
3219,16.499999999999993,106,1
3220,16.299999999999994,108,1
3221,16.099999999999994,110,1
3222,13.699999999999998,116,1
3223,16.499999999999993,106,1
3224,16.499999999999993,106,1
3225,15.899999999999993,112,1
3226,16.699999999999996,104,1
3227,16.299999999999994,108,1
3228,-8.600000000000005,98,0
3229,14.699999999999996,115,1
3230,16.499999999999993,106,1
3231,-8.300000000000004,95,0
3232,15.499999999999995,107,1
3233,16.499999999999993,106,1
3234,14.299999999999997,110,1
3235,16.299999999999994,108,1
3236,-9.0,11,0
3237,15.299999999999995,109,1
3238,14.499999999999995,108,1
3239,15.699999999999996,114,1
3240,-8.5,6,0
3241,16.499999999999993,106,1
3242,-8.200000000000001,54,0
3243,15.499999999999995,116,1
3244,15.699999999999994,114,1
3245,-9.9,20,0
3246,15.299999999999994,109,1
3247,13.099999999999994,113,1
3248,15.899999999999991,112,1
3249,16.499999999999993,106,1
3250,15.099999999999994,120,1
3251,-9.6,28,0
3252,-7.7000000000000055,89,0
3253,15.499999999999995,107,1
3254,16.699999999999996,104,1
3255,15.899999999999993,112,1
3256,-9.4,35,0
3257,-9.0,11,0
3258,15.699999999999994,114,1
3259,15.499999999999995,107,1
3260,15.699999999999992,114,1
3261,15.899999999999993,112,1
3262,15.699999999999994,114,1
3263,15.899999999999993,112,1
3264,16.099999999999994,110,1
3265,-7.600000000000001,37,0
3266,16.699999999999996,104,1
3267,16.299999999999994,108,1
3268,12.699999999999996,117,1
3269,-7.100000000000003,83,0
3270,15.699999999999994,114,1
3271,15.699999999999994,114,1
3272,-8.400000000000002,56,0
3273,15.699999999999994,114,1
3274,14.499999999999996,117,1
3275,15.899999999999993,112,1
3276,-10.1,22,0
3277,16.499999999999993,106,1
3278,-9.0,11,0
3279,16.499999999999993,106,1
3280,14.699999999999996,115,1
3281,16.299999999999994,108,1
3282,14.499999999999996,108,1
3283,15.299999999999995,109,1
3284,16.699999999999996,104,1
3285,15.699999999999994,114,1
3286,16.299999999999994,108,1
3287,16.099999999999994,110,1
3288,16.299999999999994,108,1
3289,16.299999999999994,108,1
3290,15.699999999999994,105,1
3291,15.299999999999994,109,1
3292,-10.000000000000002,32,0
3293,16.699999999999996,104,1
3294,-9.200000000000005,104,0
3295,-8.4,25,0
3296,-8.8,29,0
3297,-7.200000000000002,53,0
3298,16.099999999999994,110,1
3299,16.099999999999994,110,1
3300,15.499999999999993,107,1
3301,-6.5000000000000036,66,0
3302,14.299999999999994,119,1
3303,-6.900000000000006,90,0
3304,-8.200000000000001,54,0
3305,16.099999999999994,110,1
3306,16.299999999999994,108,1
3307,15.499999999999995,116,1
3308,-8.100000000000005,93,0
3309,-7.500000000000005,96,0
3310,16.099999999999994,110,1
3311,15.499999999999993,116,1
3312,16.099999999999994,110,1
3313,15.299999999999995,109,1
3314,-8.100000000000005,93,0
3315,16.299999999999994,108,1
3316,-10.0,21,0
3317,15.299999999999995,109,1
3318,16.099999999999994,110,1
3319,-9.5,7,0
3320,16.499999999999993,106,1
3321,15.499999999999993,116,1
3322,16.099999999999994,110,1
3323,-8.4,25,0
3324,16.299999999999994,108,1
3325,-8.700000000000006,99,0
3326,14.299999999999994,110,1
3327,16.299999999999994,108,1
3328,14.899999999999995,113,1
3329,14.099999999999998,112,1
3330,16.099999999999994,110,1
3331,15.099999999999996,111,1
3332,-8.3,24,0
3333,-10.8,20,0
3334,15.299999999999994,109,1
3335,15.699999999999992,114,1
3336,14.299999999999995,110,1
3337,-7.400000000000002,55,0
3338,15.499999999999995,107,1
3339,15.899999999999993,112,1
3340,16.299999999999994,108,1
3341,15.899999999999993,112,1
3342,14.899999999999991,122,1
3343,12.499999999999995,119,1
3344,15.099999999999996,111,1
3345,16.099999999999994,110,1
3346,-9.9,20,0
3347,-8.600000000000001,27,0
3348,16.699999999999996,104,1
3349,14.899999999999993,113,1
3350,15.499999999999996,107,1
3351,16.099999999999994,110,1
3352,15.299999999999994,118,1
3353,14.299999999999997,110,1
3354,15.899999999999993,112,1
3355,16.299999999999994,108,1
3356,-7.100000000000005,92,0
3357,14.899999999999995,113,1
3358,-8.700000000000001,8,0
3359,15.899999999999995,112,1
3360,16.099999999999994,110,1
3361,16.299999999999994,108,1
3362,15.099999999999996,111,1
3363,-8.3,4,0
3364,15.299999999999994,118,1
3365,-8.600000000000001,27,0
3366,-10.1,22,0
3367,16.299999999999994,108,1
3368,14.099999999999998,112,1
3369,15.299999999999994,109,1
3370,-10.500000000000002,79,0
3371,14.899999999999997,113,1
3372,16.099999999999994,110,1
3373,15.499999999999995,107,1
3374,-8.3,4,0
3375,13.299999999999997,120,1
3376,16.499999999999993,106,1
3377,-8.5,6,0
3378,15.499999999999995,116,1
3379,16.299999999999994,108,1
3380,15.099999999999996,111,1
3381,-7.7000000000000055,98,0
3382,13.099999999999996,113,1
3383,15.299999999999994,109,1
3384,15.299999999999995,109,1
3385,14.099999999999998,112,1
3386,-6.700000000000005,88,0
3387,16.099999999999994,110,1
3388,14.899999999999995,113,1
3389,-8.5,6,0
3390,-8.300000000000006,104,0
3391,14.699999999999998,115,1
3392,14.699999999999992,115,1
3393,16.499999999999993,106,1
3394,15.299999999999994,109,1
